y_true,y_pred_model0,y_pred_model1,trip_distance,pickup_hour,is_weekend,abs_err_model0,abs_err_model1
4.0,6.092726553969711,3.990355863580863,0.42,7,False,2.092726553969711,0.009644136419137084
5.0,6.769413284413683,4.909887543828721,0.7,18,True,1.769413284413683,0.09011245617127894
8.5,9.693666655260845,8.22458914553584,1.91,3,False,1.193666655260845,0.2754108544641607
8.0,7.977782445920775,7.613835808390956,1.2,11,False,0.022217554079224655,0.38616419160904414
9.5,10.63619460123638,9.316207275213177,2.3,6,False,1.1361946012363795,0.18379272478682296
5.0,7.059421883175385,4.948924597991877,0.82,21,False,2.0594218831753848,0.05107540200812277
4.5,6.769413284413683,4.389682261598052,0.7,18,True,2.269413284413683,0.1103177384019478
5.5,7.542769547778223,5.50492441031191,1.02,23,False,2.0427695477782226,0.0049244103119097105
9.5,9.186151607427867,8.983251508091575,1.7,7,False,0.31384839257213315,0.5167484919084249
5.0,7.25276094901652,5.001999007936508,0.9,11,True,2.25276094901652,0.0019990079365079794
4.5,6.5277394521122645,4.211379464693803,0.6,12,True,2.0277394521122645,0.2886205353061966
16.0,15.469671247264747,16.095496687523003,4.3,12,False,0.5303287527352527,0.09549668752300278
4.0,5.802717955208009,3.9929164481351984,0.3,9,True,1.802717955208009,0.007083551864801585
9.0,8.702803942825032,8.544189428669885,1.5,1,True,0.29719605717496833,0.45581057133011527
47.0,34.80357783137823,43.95702532434886,12.3,13,False,12.196422168621773,3.0429746756511378
12.5,14.019628253456238,13.322690002113893,3.7,6,False,1.5196282534562382,0.8226900021138928
10.0,9.427825439729286,9.60950444423568,1.8,16,False,0.5721745602707138,0.3904955557643195
10.5,9.427825439729286,10.538760931791916,1.8,18,False,1.0721745602707138,0.03876093179191642
15.0,15.663010313105882,15.116588429082535,4.38,1,True,0.6630103131058824,0.11658842908253497
9.5,9.548662355879996,9.780361989521909,1.85,0,True,0.0486623558799959,0.28036198952190894
14.0,13.246271990091698,13.76152665307474,3.38,11,False,0.7537280099083024,0.23847334692525912
4.5,6.455237302421839,4.177816054656125,0.57,21,False,1.955237302421839,0.32218394534387507
19.0,18.39392461811191,18.71564915797781,5.51,0,False,0.6060753818880897,0.28435084202218874
9.0,8.94447777512645,9.10176088188772,1.6,18,True,0.05552222487355074,0.1017608818877207
10.0,9.983675254022549,10.156771296408698,2.03,9,False,0.01632474597745137,0.15677129640869758
7.5,8.219456278222193,7.638671343974656,1.3,9,False,0.7194562782221929,0.1386713439746563
9.5,9.427825439729286,9.228761716428997,1.8,17,True,0.07217456027071378,0.27123828357100344
7.0,8.702803942825032,6.963116946982755,1.5,10,True,1.7028039428250317,0.03688305301724526
22.0,19.892302378380705,22.181069927170356,6.13,21,False,2.1076976216192946,0.18106992717035553
5.7,7.736108613619357,6.070004563504951,1.1,14,False,2.0361086136193567,0.3700045635049509
11.0,10.15284693663354,10.84284442314222,2.1,16,True,0.8471530633664592,0.1571555768577806
10.5,9.427825439729286,10.466272694013501,1.8,16,False,1.0721745602707138,0.03372730598649909
8.0,7.977782445920775,8.280937610173194,1.2,10,False,0.022217554079224655,0.2809376101731935
14.5,15.34883433111404,14.442042067205675,4.25,23,False,0.8488343311140394,0.05795793279432537
7.0,7.542769547778223,6.491578853091355,1.02,15,True,0.5427695477782226,0.5084211469086446
31.0,30.93679651455553,30.905163841060897,10.7,22,True,0.0632034854444683,0.09483615893910269
10.0,10.63619460123638,10.240509344671496,2.3,13,True,0.6361946012363795,0.2405093446714961
29.5,28.520058191541345,29.555230918354937,9.7,17,False,0.9799418084586549,0.055230918354936875
21.5,22.84072313245801,21.924384252185728,7.35,19,True,1.3407231324580096,0.4243842521857282
4.0,6.5277394521122645,4.0,0.6,8,False,2.5277394521122645,0.0
6.0,7.615271697468648,6.009708169485743,1.05,19,False,1.615271697468648,0.009708169485742602
6.0,7.494434781317938,6.322680705936224,1.0,19,False,1.4944347813179384,0.3226807059362242
4.0,5.971889637819002,3.991941378066378,0.37,19,False,1.971889637819002,0.008058621933622057
7.0,8.702803942825032,6.9235094910593356,1.5,11,True,1.7028039428250317,0.07649050894066445
5.5,7.494434781317938,5.568169140908111,1.0,0,True,1.9944347813179384,0.0681691409081111
41.5,40.60374980661227,41.624195081320465,14.7,11,True,0.8962501933877292,0.1241950813204653
8.5,7.90528029623035,8.556072652429272,1.17,12,False,0.5947197037696501,0.05607265242927184
10.5,9.186151607427867,10.269134292446887,1.7,10,False,1.3138483925721332,0.23086570755311264
12.7,11.602889930442053,13.122834620240862,2.7,18,False,1.0971100695579459,0.42283462024086305
13.0,13.052932924250563,12.681417725504014,3.3,19,True,0.05293292425056251,0.3185822744959861
13.5,13.5362805888534,14.302944489881895,3.5,15,True,0.036280588853399465,0.8029444898818952
5.0,7.25276094901652,5.029345347667037,0.9,21,False,2.25276094901652,0.02934534766703667
10.5,12.013735445354463,10.591790349064425,2.87,19,True,1.5137354453544631,0.09179034906442496
9.5,8.316125811142761,9.512412163816567,1.34,10,False,1.1838741888572386,0.012412163816566846
6.0,6.286065619810846,6.003311785801918,0.5,13,False,0.286065619810846,0.0033117858019178215
23.0,23.638246779052693,22.654171611122365,7.68,20,False,0.6382467790526931,0.345828388877635
9.5,9.186151607427867,9.358548612947509,1.7,18,False,0.31384839257213315,0.14145138705249138
4.0,6.116893937199853,3.9791213057775554,0.43,19,False,2.116893937199853,0.020878694222444594
3.0,5.561044122906591,3.05335973556672,0.2,6,True,2.5610441229065906,0.05335973556671991
17.5,16.919714241073258,18.078539268125684,4.9,1,True,0.5802857589267418,0.5785392681256845
5.0,6.769413284413683,5.1017715352458,0.7,18,False,1.769413284413683,0.10177153524579996
12.0,11.385383481370775,11.70021448157536,2.61,16,False,0.6146165186292247,0.2997855184246401
5.5,7.25276094901652,5.698617077828865,0.9,21,False,1.75276094901652,0.19861707782886473
5.0,7.107756649635668,5.266875935296215,0.84,7,False,2.107756649635668,0.26687593529621534
14.5,12.086237595044889,14.94756016899767,2.9,15,False,2.4137624049551114,0.44756016899767026
3.5,5.971889637819002,3.4285417590987457,0.37,2,False,2.471889637819002,0.0714582409012543
4.5,6.841915434104108,4.61392176920302,0.73,16,False,2.3419154341041084,0.11392176920301988
7.5,8.557799643444179,7.800633357966858,1.44,19,False,1.057799643444179,0.3006333579668583
19.5,16.436366576470423,19.807992951901046,4.7,22,True,3.063633423529577,0.3079929519010456
4.5,6.334400386271129,4.475083275792835,0.52,8,False,1.8344003862711293,0.02491672420716462
4.0,6.5277394521122645,4.115197257603508,0.6,15,False,2.5277394521122645,0.11519725760350763
52.0,12.569585259647727,38.44419492144701,3.1,23,False,39.430414740352276,13.555805078552993
22.5,21.221508456038507,22.082290787224892,6.68,2,False,1.2784915439614934,0.4177092127751081
6.5,7.977782445920775,6.582879552024771,1.2,8,False,1.4777824459207753,0.08287955202477093
4.0,6.0443917875094275,4.031850487339458,0.4,22,False,2.0443917875094275,0.031850487339458056
52.0,49.35234253592362,52.0,18.32,19,False,2.6476574640763815,0.0
11.0,11.917065912433896,11.051116024620804,2.83,19,False,0.9170659124338965,0.05111602462080356
7.5,8.02611721238106,7.232673501335268,1.22,0,True,0.5261172123810596,0.26732649866473235
4.0,6.0443917875094275,3.8034173191467118,0.4,9,True,2.0443917875094275,0.19658268085328823
23.0,18.853104899484606,22.645668605699854,5.7,13,True,4.146895100515394,0.3543313943001465
6.0,7.25276094901652,6.159663976750373,0.9,9,True,1.25276094901652,0.15966397675037314
10.0,10.15284693663354,10.73852771688666,2.1,19,False,0.15284693663354076,0.7385277168866597
11.5,10.877868433537797,11.383721834645403,2.4,17,True,0.6221315664622029,0.11627816535459701
9.0,8.461130110523612,8.69096865012138,1.4,22,True,0.5388698894763877,0.30903134987861947
9.0,10.78119890061723,9.035732080108145,2.36,10,False,1.7811989006172304,0.035732080108145325
3.5,6.261898236580704,3.5626491999787286,0.49,15,False,2.761898236580704,0.06264919997872864
19.5,21.076504156657656,19.694232885782522,6.62,22,False,1.5765041566576556,0.1942328857825224
19.5,17.862242187048793,20.588113790717795,5.29,13,True,1.6377578129512074,1.0881137907177951
10.0,10.442855535395244,9.716512062284119,2.22,8,True,0.44285553539524436,0.283487937715881
70.5,69.36293585048107,70.58755312127693,26.6,14,False,1.1370641495189346,0.08755312127692605
28.0,26.51416538343957,27.531885785131486,8.87,23,False,1.4858346165604317,0.468114214868514
6.0,6.769413284413683,5.9105210884145105,0.7,7,False,0.769413284413683,0.08947891158548948
10.0,9.161984224197726,9.866497522201088,1.69,17,True,0.8380157758022744,0.13350247779891156
14.5,14.019628253456238,14.611674021059784,3.7,3,False,0.4803717465437618,0.11167402105978397
5.5,6.286065619810846,5.684075245843339,0.5,13,False,0.786065619810846,0.18407524584333856
6.0,7.25276094901652,5.940209154515076,0.9,16,False,1.25276094901652,0.059790845484924304
7.0,8.509464876983895,7.070535347048889,1.42,1,True,1.5094648769838948,0.07053534704888875
7.0,8.630301793134606,7.2166842677339,1.47,19,True,1.6303017931346062,0.21668426773389982
14.0,13.65711750500411,13.777182330010888,3.55,6,True,0.34288249499589085,0.22281766998911223
9.5,8.219456278222193,9.550731277569607,1.3,13,False,1.280543721777807,0.05073127756960716
16.5,15.22799741496333,16.838207151100526,4.2,18,False,1.2720025850366703,0.33820715110052646
10.5,11.723726846592761,10.680631771414857,2.75,21,True,1.2237268465927613,0.1806317714148573
6.5,7.591104314238506,6.412925770383298,1.04,10,False,1.091104314238506,0.08707422961670197
16.0,14.502975918059073,15.910029901879161,3.9,13,True,1.4970240819409266,0.08997009812083867
10.5,11.361216098140634,10.210750575813075,2.6,23,False,0.861216098140634,0.28924942418692545
11.0,9.645331888800563,11.119081163730051,1.89,13,False,1.3546681111994374,0.11908116373005129
7.0,8.94447777512645,7.0150141939759605,1.6,6,False,1.9444777751264493,0.015014193975960488
10.5,9.186151607427867,10.467714571505207,1.7,20,False,1.3138483925721332,0.03228542849479332
7.0,7.470267398087797,7.062360104109425,0.99,12,True,0.47026739808779716,0.06236010410942505
5.5,6.382735152731414,5.507191646792749,0.54,8,False,0.8827351527314136,0.0071916467927488625
8.5,7.494434781317938,8.681386764003543,1.0,18,False,1.0055652186820616,0.18138676400354292
52.0,45.582230752021495,52.0,16.76,13,False,6.417769247978505,0.0
8.5,10.39452076893496,8.736677378177374,2.2,19,True,1.8945207689349601,0.2366773781773741
13.5,14.98632358266191,13.846479165146002,4.1,4,False,1.4863235826619103,0.3464791651460022
13.5,13.995460870226095,13.169875089498136,3.69,22,False,0.4954608702260952,0.33012491050186377
6.5,8.219456278222193,6.417214026292335,1.3,8,True,1.719456278222193,0.08278597370766505
8.5,10.587859834776093,9.027853731807406,2.28,21,False,2.0878598347760935,0.5278537318074061
11.5,9.427825439729286,11.076684783557942,1.8,12,False,2.072174560270714,0.4233152164420577
9.5,8.122786745301626,9.437466808926366,1.26,8,False,1.3772132546983737,0.06253319107363353
9.0,8.702803942825032,9.069626439859158,1.5,15,True,0.29719605717496833,0.0696264398591584
9.0,9.45199282295943,9.48840490412366,1.81,21,True,0.4519928229594292,0.48840490412366044
7.0,8.219456278222193,6.9734032387138996,1.3,2,True,1.219456278222193,0.026596761286100445
4.0,6.261898236580704,4.0259766059104285,0.49,17,False,2.261898236580704,0.025976605910428496
13.5,15.22799741496333,14.090928479146847,4.2,1,True,1.7279974149633297,0.5909284791468465
6.5,7.977782445920775,6.0941490155677664,1.2,3,False,1.4777824459207753,0.40585098443223355
52.0,45.67890028494206,52.0,16.8,19,False,6.32109971505794,0.0
6.0,7.639439080698789,5.793992499126695,1.06,5,False,1.6394390806987893,0.2060075008733051
12.0,10.39452076893496,12.307380707935854,2.2,8,False,1.6054792310650399,0.30738070793585415
14.0,11.457885631061203,14.418935442008959,2.64,12,False,2.5421143689387975,0.4189354420089586
5.0,6.8660828173342505,4.911559478103595,0.74,20,False,1.8660828173342505,0.08844052189640461
27.5,27.335856413264395,28.369751565836122,9.21,20,False,0.16414358673560514,0.8697515658361219
7.5,7.0352544999452435,7.567023442286985,0.81,9,False,0.46474550005475646,0.06702344228698465
50.0,43.26216196192787,49.504709665270205,15.8,9,False,6.737838038072127,0.4952903347297948
5.0,5.802717955208009,4.886565127704253,0.3,19,False,0.802717955208009,0.11343487229574656
12.0,10.467022918625386,12.111007712875368,2.23,15,False,1.5329770813746144,0.11100771287536837
13.0,10.00784263725269,13.234617491963668,2.04,9,False,2.99215736274731,0.2346174919636681
7.0,7.90528029623035,6.824261462780425,1.17,17,False,0.9052802962303499,0.17573853721957544
16.0,12.086237595044889,16.221223915382,2.9,13,False,3.9137624049551114,0.22122391538200148
9.0,9.186151607427867,9.054244209565807,1.7,2,True,0.18615160742786685,0.05424420956580711
4.0,6.286065619810846,4.005853174603175,0.5,14,False,2.286065619810846,0.005853174603174693
4.0,6.406902535961555,3.9900080266955276,0.55,10,True,2.406902535961555,0.009991973304472435
8.0,8.871975625436024,8.00400462896022,1.57,10,False,0.8719756254360238,0.0040046289602191365
8.5,10.39452076893496,8.409539203924727,2.2,10,True,1.8945207689349601,0.09046079607527346
13.5,13.777954421154819,13.524695123009941,3.6,7,False,0.27795442115481883,0.024695123009941256
16.5,15.6146755466456,16.78982403319719,4.36,19,False,0.8853244533544,0.2898240331971884
21.5,15.953018911867586,21.630113079558882,4.5,13,False,5.546981088132414,0.13011307955888185
6.5,6.551906835342407,6.5006188048063045,0.61,12,False,0.05190683534240659,0.000618804806304496
7.0,7.011087116715101,6.787628091862127,0.8,11,True,0.01108711671510143,0.21237190813787343
8.0,8.461130110523612,8.38203557206682,1.4,16,False,0.4611301105236123,0.3820355720668207
5.5,7.228593565786378,5.350829000452166,0.89,6,False,1.7285935657863778,0.14917099954783364
9.0,9.59699712234028,8.819955377343243,1.87,18,False,0.5969971223402801,0.18004462265675691
6.5,8.17112151176191,6.415230494423875,1.28,23,False,1.6711215117619105,0.08476950557612462
13.0,11.57872254721191,12.944298131555408,2.69,8,False,1.4212774527880896,0.055701868444591796
17.0,15.469671247264747,16.85416624158864,4.3,21,False,1.5303287527352527,0.14583375841136004
15.0,10.491190301855529,14.624861961567847,2.24,9,False,4.508809698144471,0.3751380384321532
2.5,5.198533374454463,2.4890983960483952,0.05,19,True,2.6985333744544633,0.010901603951604777
5.0,7.397765248397371,5.041364495186186,0.96,21,False,2.397765248397371,0.04136449518618601
5.0,7.25276094901652,5.0774852139282265,0.9,14,False,2.25276094901652,0.07748521392822649
24.0,14.502975918059073,22.89196001940525,3.9,8,False,9.497024081940927,1.10803998059475
5.5,6.98691973348496,5.493852633477633,0.79,13,False,1.4869197334849602,0.006147366522366582
5.0,6.624408985032832,5.350117752972302,0.64,10,False,1.624408985032832,0.3501177529723023
5.0,6.769413284413683,4.960556720444585,0.7,13,False,1.769413284413683,0.03944327955541471
23.0,20.3514826597534,23.181867774350263,6.32,23,False,2.648517340246599,0.18186777435026258
9.0,7.736108613619357,8.764587158144144,1.1,20,True,1.2638913863806431,0.23541284185585631
23.5,23.734916311973258,24.051208523902147,7.72,6,False,0.23491631197325802,0.5512085239021474
17.0,13.294606756551982,17.057898831710947,3.4,10,False,3.705393243448018,0.05789883171094701
7.5,8.219456278222193,7.487159588777239,1.3,8,False,0.7194562782221929,0.012840411222761361
6.0,7.011087116715101,6.001987102186597,0.8,14,True,1.0110871167151014,0.001987102186596701
5.5,6.5277394521122645,5.504063582251081,0.6,11,False,1.0277394521122645,0.004063582251080611
8.0,9.041147308047016,8.088844087938206,1.64,13,True,1.041147308047016,0.08884408793820597
3.0,5.319370290605172,2.981739572927073,0.1,3,False,2.319370290605172,0.018260427072926966
13.5,12.23124189442574,12.965470885963878,2.96,19,False,1.2687581055742605,0.5345291140361219
34.5,34.65857353199738,35.06601272292594,12.24,3,True,0.15857353199737645,0.5660127229259402
22.0,20.883165090816522,30.46492643387101,6.54,1,False,1.1168349091834777,8.46492643387101
9.0,9.645331888800563,8.807841854535642,1.89,18,True,0.6453318888005626,0.19215814546435794
5.0,6.769413284413683,5.068537980810039,0.7,0,False,1.769413284413683,0.06853798081003859
15.0,13.777954421154819,14.97113403263403,3.6,0,True,1.2220455788451812,0.028865967365970135
5.0,7.25276094901652,5.09711494738921,0.9,15,False,2.25276094901652,0.09711494738921012
9.5,7.832778146539924,9.188371077860046,1.14,13,False,1.6672218534600756,0.3116289221399544
4.5,6.020224404279285,4.407063316177289,0.39,9,False,1.5202244042792854,0.09293668382271125
19.0,16.774709941692407,18.68768534563132,4.84,2,True,2.2252900583075927,0.3123146543686808
6.5,7.011087116715101,6.114188216034485,0.8,22,False,0.5110871167151014,0.3858117839655151
9.0,9.911173104332123,9.370422590073327,2.0,9,False,0.9111731043321232,0.3704225900733267
18.5,15.711345079566167,18.508904577448696,4.4,18,True,2.7886549204338333,0.008904577448696216
7.5,9.427825439729286,7.401181427546485,1.8,0,False,1.9278254397292862,0.09881857245351533
5.5,7.25276094901652,5.510132197964142,0.9,23,True,1.75276094901652,0.010132197964142442
15.5,10.902035816767938,15.713119775445143,2.41,18,False,4.597964183232062,0.2131197754451435
7.0,9.0894820745073,6.972323056694767,1.66,22,False,2.0894820745073,0.027676943305232626
34.5,34.87607998106865,33.853949901631324,12.33,4,False,0.37607998106864926,0.6460500983686757
14.5,13.850456570845244,14.335486957609385,3.63,9,False,0.6495434291547557,0.16451304239061493
11.0,11.844563762743471,10.854508728446906,2.8,6,False,0.844563762743471,0.1454912715530945
8.0,7.494434781317938,8.437633651683283,1.0,10,False,0.5055652186820616,0.4376336516832833
12.5,11.627057313672195,12.14447143888533,2.71,13,False,0.8729426863278054,0.3555285611146708
6.5,7.977782445920775,6.9369300590835055,1.2,9,True,1.4777824459207753,0.43693005908350546
13.5,12.642087409338153,13.307269424536166,3.13,21,False,0.8579125906618472,0.192730575463834
12.5,14.502975918059073,12.694877140618244,3.9,21,False,2.0029759180590734,0.19487714061824413
6.5,8.02611721238106,6.371305815486545,1.22,18,True,1.5261172123810596,0.1286941845134546
27.5,27.553362862335675,26.59737126925363,9.3,8,True,0.05336286233567478,0.9026287307463683
5.5,6.769413284413683,5.028158589408956,0.7,1,True,1.269413284413683,0.47184141059104423
15.5,15.953018911867586,15.12889575539915,4.5,19,False,0.453018911867586,0.37110424460085056
4.5,6.286065619810846,4.50690500124875,0.5,20,False,1.786065619810846,0.006905001248750153
23.0,20.786495557895954,22.82226377116605,6.5,23,False,2.213504442104046,0.17773622883395035
28.5,29.800929502738867,28.84943617350788,10.23,20,True,1.3009295027388674,0.34943617350787903
5.0,7.011087116715101,5.084947001066099,0.8,17,True,2.0110871167151014,0.08494700106609887
4.5,7.0352544999452435,4.687714926312504,0.81,22,True,2.5352544999452435,0.18771492631250375
8.0,9.45199282295943,7.750098936742221,1.81,22,True,1.4519928229594292,0.24990106325777894
5.5,7.011087116715101,5.156080566159418,0.8,9,False,1.5110871167151014,0.34391943384058177
11.0,11.119542265839215,10.809821793198623,2.5,13,True,0.11954226583921468,0.19017820680137731
8.5,8.654469176364747,8.623613339071062,1.48,11,False,0.15446917636474744,0.12361333907106165
16.5,16.436366576470423,16.64765937975424,4.7,2,False,0.06363342352957702,0.14765937975424137
14.0,12.61792002610801,14.07244212883415,3.12,11,False,1.3820799738919902,0.07244212883414924
27.5,27.311689030034252,27.60047502577616,9.2,19,False,0.18831096996574814,0.1004750257761593
27.5,25.378298371622904,27.377170267436803,8.4,13,False,2.121701628377096,0.12282973256319707
52.0,54.49999516394383,52.0,20.45,20,True,2.4999951639438294,0.0
10.0,10.39452076893496,10.081367133262338,2.2,14,False,0.39452076893496013,0.08136713326233824
13.0,13.294606756551982,13.224530507278669,3.4,0,True,0.2946067565519819,0.22453050727866852
7.5,7.881112913000208,7.831303559626216,1.16,20,True,0.3811129130002078,0.3313035596262157
12.5,10.322018619244535,12.127892160975849,2.17,14,True,2.1779813807554653,0.37210783902415123
46.0,35.7702731605839,43.27502116779417,12.7,13,False,10.229726839416102,2.724978832205828
5.5,6.286065619810846,5.48570024073149,0.5,22,True,0.786065619810846,0.014299759268509682
5.5,7.494434781317938,5.459873921217671,1.0,7,True,1.9944347813179384,0.04012607878232899
10.0,10.15284693663354,10.193119745386191,2.1,14,False,0.15284693663354076,0.19311974538619125
7.5,8.94447777512645,7.45917226589415,1.6,20,False,1.4444777751264493,0.040827734105850055
8.5,10.539525068315811,8.845006601445938,2.26,20,True,2.039525068315811,0.3450066014459381
12.5,11.119542265839215,12.91926227449666,2.5,18,False,1.3804577341607853,0.41926227449665987
6.0,7.011087116715101,6.040526739681889,0.8,16,False,1.0110871167151014,0.04052673968188891
4.5,6.648576368262974,4.4681560273876455,0.65,8,False,2.148576368262974,0.0318439726123545
5.0,7.011087116715101,4.844507964380389,0.8,20,False,2.0110871167151014,0.155492035619611
4.0,6.5277394521122645,4.507155778249529,0.6,1,True,2.5277394521122645,0.5071557782495288
13.0,12.327911427346308,13.924997770564582,3.0,22,True,0.672088572653692,0.9249977705645822
5.0,7.25276094901652,5.0412905072868295,0.9,7,False,2.25276094901652,0.04129050728682948
8.0,8.533632260214038,8.171514025695238,1.43,14,False,0.5336322602140378,0.1715140256952381
8.0,8.074451978841342,8.040997598806419,1.24,15,False,0.07445197884134203,0.04099759880641862
8.0,8.219456278222193,7.964401845091185,1.3,9,False,0.21945627822219294,0.035598154908814905
16.5,15.953018911867586,15.87331007202722,4.5,22,False,0.546981088132414,0.6266899279727802
9.5,9.186151607427867,8.9783071675594,1.7,14,True,0.31384839257213315,0.5216928324405998
10.0,8.847808242205883,10.076339858241175,1.56,8,False,1.1521917577941174,0.07633985824117495
6.0,8.001949829150917,5.992178099055229,1.21,22,True,2.0019498291509166,0.007821900944771087
12.0,11.917065912433896,11.689179693506963,2.83,9,True,0.08293408756610354,0.3108203064930368
7.0,7.470267398087797,6.792241930057818,0.99,23,False,0.47026739808779716,0.20775806994218193
7.5,6.020224404279285,7.168453723993582,0.39,18,False,1.4797755957207146,0.33154627600641806
27.5,27.070015197732836,27.560006098970693,9.1,2,False,0.42998480226716396,0.060006098970692534
6.5,7.470267398087797,6.501001059709554,0.99,9,False,0.9702673980877972,0.0010010597095542195
8.0,7.711941230389215,7.823830062298808,1.09,23,True,0.28805876961078525,0.17616993770119205
8.5,9.669499272030706,8.534202779450943,1.9,23,False,1.1694992720307056,0.03420277945094341
4.0,6.06855917073957,3.992158764846266,0.41,16,False,2.0685591707395696,0.007841235153733805
26.5,21.87402780325234,25.959430582177983,6.95,23,False,4.625972196747661,0.5405694178220166
7.5,9.041147308047016,7.5961883235980565,1.64,3,False,1.541147308047016,0.09618832359805651
64.5,46.548926081227165,64.57263896442609,17.16,15,False,17.951073918772835,0.07263896442609052
6.5,8.316125811142761,6.919369038600288,1.34,3,False,1.8161258111427614,0.41936903860028796
7.5,9.186151607427867,7.552684905726798,1.7,15,True,1.6861516074278668,0.05268490572679774
6.5,8.29195842791262,6.490792960307665,1.33,20,True,1.7919584279126202,0.009207039692334718
5.0,6.5277394521122645,4.626267321064727,0.6,15,True,1.5277394521122645,0.37373267893527284
9.0,9.59699712234028,9.2381793706036,1.87,18,True,0.5969971223402801,0.23817937060359995
6.0,7.760275996849499,6.018149954459455,1.11,23,False,1.760275996849499,0.018149954459454776
84.25,47.15311066198071,61.71545829296525,17.41,12,False,37.09688933801929,22.534541707034748
18.5,10.805366283847372,15.528426079435274,2.37,19,False,7.694633716152628,2.971573920564726
17.0,13.294606756551982,16.95693188425136,3.4,14,True,3.705393243448018,0.043068115748639
14.0,12.400413577036733,14.0061672892059,3.03,21,False,1.5995864229632666,0.006167289205899706
8.0,9.016979924816875,8.164447020310696,1.63,17,False,1.0169799248168747,0.16444702031069625
7.5,8.871975625436024,7.465178897899489,1.57,15,True,1.3719756254360238,0.03482110210051115
7.0,8.775306092515457,7.151251990140922,1.53,10,True,1.7753060925154571,0.1512519901409224
11.0,10.563692451545954,11.229761025577876,2.27,19,False,0.43630754845404596,0.2297610255778757
52.0,51.914085158318656,52.0,19.38,5,False,0.085914841681344,0.0
4.5,6.165228703660137,4.494051256137653,0.45,13,False,1.6652287036601372,0.005948743862346895
9.0,10.201181703093827,9.037836094461095,2.12,0,False,1.2011817030938268,0.03783609446109537
19.0,16.678040408771842,18.669959910757026,4.8,22,False,2.3219595912281576,0.33004008924297423
13.5,14.092130403146664,13.20492829753236,3.73,18,False,0.5921304031466637,0.2950717024676397
8.0,8.678636559594889,7.468088290321647,1.49,1,True,0.6786365595948887,0.5319117096783534
7.0,8.992812541586733,6.825405803636937,1.62,20,True,1.9928125415867335,0.17459419636306261
7.5,8.29195842791262,7.096610047599889,1.33,6,False,0.7919584279126202,0.40338995240011144
17.0,16.001353678327867,16.70559450884083,4.52,20,False,0.9986463216721333,0.29440549115917136
8.5,8.678636559594889,8.085169203549723,1.49,17,False,0.17863655959488867,0.41483079645027665
35.5,27.311689030034252,36.549398477071165,9.2,17,True,8.188310969965748,1.0493984770711648
3.0,5.996057021049144,3.1813972805638633,0.38,11,False,2.996057021049144,0.18139728056386328
9.0,10.346186002474678,9.354454059012884,2.18,1,False,1.3461860024746777,0.35445405901288396
6.0,7.736108613619357,5.945434261000441,1.1,17,True,1.7361086136193569,0.05456573899955863
5.5,7.494434781317938,5.577401976903811,1.0,14,False,1.9944347813179384,0.07740197690381123
9.0,10.877868433537797,8.683818482632738,2.4,8,True,1.877868433537797,0.3161815173672622
4.0,6.0443917875094275,4.1458219129726475,0.4,17,False,2.0443917875094275,0.14582191297264746
11.5,9.935340487562264,11.75435940142374,2.01,19,True,1.5646595124377356,0.2543594014237396
7.0,7.881112913000208,6.837534133554352,1.16,19,False,0.8811129130002078,0.16246586644564776
7.5,8.96864515835659,7.348280920492045,1.61,22,False,1.4686451583565905,0.15171907950795482
5.5,7.421932631627513,5.493786088707046,0.97,2,True,1.921932631627513,0.006213911292953789
8.0,7.711941230389215,8.13916862630833,1.09,14,True,0.28805876961078525,0.13916862630832938
8.0,8.195288894992052,8.017001293628114,1.29,18,False,0.1952888949920517,0.01700129362811431
11.0,10.63619460123638,10.893910075218894,2.3,14,True,0.3638053987636205,0.1060899247811058
5.0,6.769413284413683,4.873077917997034,0.7,23,False,1.769413284413683,0.12692208200296573
15.0,12.521250493187443,14.348288248516187,3.08,11,False,2.478749506812557,0.6517117514838127
12.5,10.63619460123638,12.566856809491679,2.3,12,False,1.8638053987636205,0.0668568094916786
15.0,12.811259091949145,15.34413586413586,3.2,10,False,2.188740908050855,0.3441358641358594
15.5,14.551310684519358,17.606924875069033,3.92,14,False,0.9486893154806424,2.1069248750690335
6.0,8.098619362071485,6.189848500601451,1.25,21,False,2.098619362071485,0.18984850060145142
3.0,5.730215805517584,3.007513752913754,0.27,12,False,2.7302158055175836,0.0075137529137538905
15.0,15.469671247264747,14.460092312088925,4.3,22,False,0.4696712472647473,0.5399076879110751
11.5,11.675392080132479,11.508187202503379,2.73,16,False,0.17539208013247887,0.008187202503378899
6.0,6.334400386271129,5.949069705417133,0.52,15,True,0.33440038627112934,0.050930294582866686
16.0,14.116297786376805,15.895375878421547,3.74,13,True,1.8837022136231951,0.10462412157845336
14.0,14.406306385138507,14.659942115905686,3.86,22,False,0.4063063851385067,0.659942115905686
10.5,11.119542265839215,10.702108710471673,2.5,0,False,0.6195422658392147,0.20210871047167345
4.0,6.286065619810846,4.001756628787879,0.5,17,False,2.286065619810846,0.0017566287878789666
13.5,13.028765541020421,13.721712465638937,3.29,21,False,0.4712344589795787,0.22171246563893732
14.5,13.101267690710847,14.737696384540811,3.32,20,True,1.3987323092891533,0.23769638454081132
8.0,8.702803942825032,7.7482352884860255,1.5,13,False,0.7028039428250317,0.2517647115139745
12.0,11.119542265839215,12.550217069394316,2.5,15,True,0.8804577341607853,0.550217069394316
